Time,Ask,Bid,AskVolume,BidVolume
10.02.2014 13:08:41.149,6.03570,6.03370,0.10,0.06
10.02.2014 13:14:43.058,6.03600,6.03370,0.06,0.06
10.02.2014 13:14:59.076,6.03590,6.03370,0.06,0.11
10.02.2014 13:15:21.101,6.03600,6.03370,0.09,0.09
10.02.2014 13:18:43.085,6.03600,6.03370,0.11,0.11
10.02.2014 13:21:01.103,6.03600,6.03370,0.10,0.06
10.02.2014 13:21:15.119,6.03570,6.03370,0.06,0.06
10.02.2014 13:27:15.138,6.03560,6.03360,0.10,0.09
10.02.2014 13:27:23.147,6.03570,6.03340,0.10,0.06
10.02.2014 13:27:33.159,6.03540,6.03340,0.06,0.09
10.02.2014 13:31:07.108,6.03550,6.03360,0.09,0.06
10.02.2014 13:34:51.165,6.03580,6.03360,0.10,0.10
10.02.2014 13:39:37.099,6.03540,6.03350,0.09,0.11
10.02.2014 13:43:27.178,6.03580,6.03350,0.06,0.08
10.02.2014 13:44:19.133,6.03550,6.03350,0.10,0.11
10.02.2014 13:46:39.198,6.03550,6.03350,0.11,0.11
10.02.2014 13:46:59.120,6.03580,6.03350,0.06,0.11
10.02.2014 13:47:01.123,6.03550,6.03350,0.08,0.09
10.02.2014 14:20:17.157,6.03560,6.03350,0.10,0.11
10.02.2014 14:23:07.174,6.03640,6.03380,0.10,0.10
10.02.2014 14:23:27.098,6.03630,6.03370,0.09,0.09
10.02.2014 14:23:37.209,6.03620,6.03390,0.09,0.10
10.02.2014 14:26:07.184,6.03640,6.03380,0.11,0.10
10.02.2014 14:28:43.173,6.03600,6.03410,0.06,0.06
10.02.2014 14:28:47.179,6.03620,6.03390,0.10,0.06
10.02.2014 14:28:57.091,6.03630,6.03390,0.06,0.11
10.02.2014 14:29:19.220,6.03590,6.03390,0.11,0.11
10.02.2014 14:31:47.206,6.03590,6.03390,0.06,0.11
10.02.2014 14:33:25.223,6.03610,6.03390,0.09,0.11
10.02.2014 14:39:31.188,6.03590,6.03390,0.09,0.09
10.02.2014 14:39:51.212,6.03650,6.03380,0.09,0.10
10.02.2014 14:39:53.215,6.03620,6.03380,0.08,0.10
10.02.2014 14:41:03.200,6.03620,6.03380,0.09,0.08
10.02.2014 14:41:05.202,6.03620,6.03420,0.11,0.10
10.02.2014 14:41:09.206,6.03610,6.03380,0.10,0.09
10.02.2014 14:41:37.141,6.03620,6.03380,0.08,0.11
10.02.2014 14:57:07.195,6.03610,6.03390,0.10,0.10
10.02.2014 14:58:05.267,6.03620,6.03420,0.10,0.09
10.02.2014 15:00:07.236,6.03660,6.03390,0.09,0.08
10.02.2014 15:01:29.134,6.03630,6.03410,0.10,0.08
10.02.2014 15:04:05.124,6.03620,6.03430,0.06,0.09
10.02.2014 15:05:29.134,6.03630,6.03420,0.06,0.06
10.02.2014 15:05:55.267,6.03630,6.03440,0.10,0.11
10.02.2014 15:10:03.250,6.03630,6.03430,0.08,0.09
10.02.2014 15:10:23.171,6.03640,6.03440,0.11,0.09
10.02.2014 15:10:33.182,6.03620,6.03430,0.09,0.08
10.02.2014 15:15:13.238,6.03600,6.03380,0.09,0.10
10.02.2014 15:15:21.248,6.03610,6.03380,0.09,0.10
10.02.2014 15:15:23.152,6.03600,6.03380,0.09,0.06
10.02.2014 15:20:01.192,6.03610,6.03400,0.11,0.09
10.02.2014 15:20:39.243,6.03640,6.03390,0.10,0.08
10.02.2014 15:20:41.145,6.03640,6.03400,0.08,0.11
10.02.2014 15:21:13.285,6.03630,6.03440,0.10,0.06
10.02.2014 15:23:51.180,6.03620,6.03390,0.11,0.08
10.02.2014 15:23:53.182,6.03640,6.03380,0.10,0.06
10.02.2014 15:27:51.170,6.03620,6.03400,0.09,0.10
10.02.2014 15:27:53.172,6.03660,6.03430,0.11,0.06
10.02.2014 15:29:47.199,6.03700,6.03470,0.08,0.11
10.02.2014 15:29:51.203,6.03660,6.03440,0.08,0.11
10.02.2014 15:29:59.212,6.03650,6.03460,0.11,0.10
10.02.2014 15:31:09.187,6.03680,6.03450,0.08,0.10
10.02.2014 15:32:15.267,6.03680,6.03460,0.06,0.08
10.02.2014 15:32:33.189,6.03660,6.03480,0.06,0.10
10.02.2014 15:32:37.294,6.03670,6.03470,0.11,0.11
10.02.2014 15:32:59.221,6.03720,6.03480,0.06,0.09
10.02.2014 15:33:01.223,6.03700,6.03480,0.11,0.06
10.02.2014 15:33:55.293,6.03710,6.03480,0.08,0.06
10.02.2014 15:33:57.195,6.03700,6.03500,0.09,0.08
10.02.2014 15:34:05.206,6.03730,6.03480,0.08,0.09
10.02.2014 15:34:07.208,6.03700,6.03480,0.06,0.08
10.02.2014 15:35:15.190,6.03690,6.03470,0.10,0.06
10.02.2014 15:35:25.201,6.03710,6.03500,0.06,0.08
10.02.2014 15:35:27.204,6.03690,6.03500,0.06,0.08
10.02.2014 15:36:29.181,6.03710,6.03480,0.09,0.11
10.02.2014 15:39:31.218,6.03680,6.03480,0.08,0.09
10.02.2014 15:39:35.222,6.03710,6.03490,0.08,0.06
10.02.2014 15:39:53.244,6.03720,6.03490,0.10,0.08
10.02.2014 15:39:57.249,6.03700,6.03480,0.09,0.06
10.02.2014 15:39:59.251,6.03690,6.03500,0.08,0.09
10.02.2014 15:40:01.154,6.03720,6.03480,0.06,0.08
10.02.2014 15:40:05.262,6.03720,6.03490,0.10,0.08
10.02.2014 15:51:21.215,6.03710,6.03480,0.06,0.11
10.02.2014 15:51:45.285,6.03740,6.03500,0.08,0.10
10.02.2014 15:51:47.247,6.03700,6.03490,0.08,0.09
10.02.2014 16:16:11.275,6.03720,6.03500,0.09,0.06
10.02.2014 16:16:19.285,6.03730,6.03500,0.09,0.11
10.02.2014 16:16:27.195,6.03720,6.03490,0.06,0.10
10.02.2014 16:16:29.297,6.03720,6.03500,0.06,0.06
10.02.2014 16:16:57.234,6.03720,6.03490,0.08,0.09
10.02.2014 16:17:09.248,6.03710,6.03470,0.11,0.11
10.02.2014 16:18:59.284,6.03710,6.03490,0.08,0.06
10.02.2014 16:19:35.328,6.03710,6.03480,0.06,0.06
10.02.2014 16:20:41.313,6.03710,6.03480,0.09,0.11
10.02.2014 16:21:49.299,6.03710,6.03480,0.10,0.11
10.02.2014 16:24:31.299,6.03710,6.03480,0.06,0.11
10.02.2014 16:25:05.239,6.03700,6.03480,0.11,0.06
10.02.2014 16:25:13.251,6.03710,6.03480,0.09,0.10
10.02.2014 16:25:43.289,6.03700,6.03480,0.09,0.10
10.02.2014 16:26:29.249,6.03710,6.03480,0.06,0.06
10.02.2014 16:26:31.252,6.03700,6.03480,0.11,0.09
10.02.2014 16:28:53.335,6.03700,6.03480,0.10,0.11
10.02.2014 16:37:23.304,6.03690,6.03480,0.08,0.06
10.02.2014 17:04:13.284,6.03670,6.03440,0.10,0.08
10.02.2014 17:04:37.315,6.03700,6.03470,0.06,0.06
10.02.2014 17:04:53.245,6.03710,6.03470,0.09,0.11
10.02.2014 17:06:09.240,6.03680,6.03430,0.11,0.09
10.02.2014 17:06:11.343,6.03670,6.03440,0.08,0.06
10.02.2014 17:06:13.345,6.03660,6.03410,0.10,0.08
10.02.2014 17:07:37.382,6.03670,6.03420,0.08,0.10
10.02.2014 17:07:39.247,6.03660,6.03440,0.06,0.10
10.02.2014 17:07:41.350,6.03650,6.03430,0.10,0.08
10.02.2014 17:07:51.264,6.03650,6.03450,0.11,0.10
10.02.2014 17:07:53.367,6.03700,6.03450,0.09,0.08
10.02.2014 17:09:25.285,6.03670,6.03460,0.08,0.11
10.02.2014 17:12:25.318,6.03670,6.03450,0.09,0.11
10.02.2014 17:12:33.231,6.03690,6.03410,0.08,0.08
10.02.2014 17:12:37.337,6.03650,6.03450,0.06,0.08
10.02.2014 17:13:17.287,6.03670,6.03460,0.06,0.09
10.02.2014 17:25:13.269,6.03670,6.03450,0.08,0.09
10.02.2014 17:25:15.271,6.03660,6.03430,0.11,0.06
10.02.2014 17:25:41.303,6.03660,6.03460,0.08,0.09
10.02.2014 17:28:29.307,6.03660,6.03420,0.08,0.06
10.02.2014 17:28:31.309,6.03650,6.03430,0.11,0.08
10.02.2014 17:28:35.312,6.03680,6.03400,0.10,0.06
10.02.2014 17:28:45.324,6.03650,6.03420,0.06,0.10
10.02.2014 17:29:07.389,6.03660,6.03440,0.10,0.08
10.02.2014 17:29:09.251,6.03640,6.03420,0.10,0.10
10.02.2014 17:29:15.258,6.03680,6.03400,0.10,0.11
10.02.2014 17:29:21.265,6.03640,6.03430,0.06,0.11
10.02.2014 17:29:25.270,6.03640,6.03420,0.06,0.09
10.02.2014 17:29:35.381,6.03640,6.03430,0.11,0.08
10.02.2014 17:29:49.297,6.03640,6.03440,0.10,0.06
10.02.2014 17:36:47.222,6.03670,6.03400,0.10,0.11
10.02.2014 17:39:03.286,6.03650,6.03440,0.09,0.08
10.02.2014 17:39:05.388,6.03660,6.03420,0.11,0.11
10.02.2014 17:39:13.299,6.03670,6.03430,0.06,0.06
10.02.2014 17:39:47.342,6.03650,6.03420,0.11,0.08
10.02.2014 17:40:15.278,6.03640,6.03440,0.06,0.10
10.02.2014 17:40:17.419,6.03630,6.03430,0.11,0.08
10.02.2014 17:41:05.340,6.03620,6.03420,0.08,0.09
10.02.2014 17:41:11.247,6.03640,6.03420,0.06,0.06
10.02.2014 17:42:49.364,6.03620,6.03420,0.09,0.10
10.02.2014 17:43:19.301,6.03630,6.03430,0.11,0.06
10.02.2014 17:43:33.318,6.03650,6.03440,0.08,0.08
10.02.2014 17:44:39.300,6.03620,6.03420,0.08,0.09
10.02.2014 17:45:31.368,6.03630,6.03420,0.06,0.09
10.02.2014 17:45:47.389,6.03630,6.03460,0.10,0.09
10.02.2014 17:45:49.292,6.03660,6.03430,0.10,0.11
10.02.2014 17:46:37.402,6.03660,6.03440,0.06,0.06
10.02.2014 17:46:53.383,6.03650,6.03450,0.10,0.06
10.02.2014 17:47:05.397,6.03640,6.03430,0.11,0.09
10.02.2014 18:37:25.374,6.03660,6.03450,0.10,0.11
10.02.2014 18:37:53.307,6.03670,6.03460,0.09,0.06
10.02.2014 18:44:51.326,6.03660,6.03420,0.06,0.06
10.02.2014 18:45:21.364,6.03660,6.03450,0.08,0.10
10.02.2014 18:47:25.416,6.03660,6.03450,0.08,0.11
10.02.2014 18:52:07.393,6.03660,6.03430,0.11,0.10
10.02.2014 18:52:17.366,6.03680,6.03440,0.08,0.09
10.02.2014 18:52:35.287,6.03650,6.03420,0.06,0.10
10.02.2014 18:52:51.409,6.03650,6.03440,0.11,0.10
10.02.2014 18:53:05.327,6.03680,6.03440,0.06,0.06
10.02.2014 18:53:13.438,6.03650,6.03440,0.06,0.11
